IDVol,DateVol,VilleDepart,VilleArrivee,DistanceVol,DureeVol,Statut,IDAppareil
VOL01878,20230328,Rome,Moscou,1478.07,2.07,Terminé,A098
VOL01879,20230824,Los Angeles,Toronto,5631.68,8.31,Terminé,A097
VOL01880,20230806,Los Angeles,Londres,7529.12,9.57,Terminé,A077
VOL01881,20230220,Tokyo,Toronto,6395.8,8.17,Terminé,A096
VOL01882,20240919,Moscou,Beijing,3598.04,4.75,Terminé,A007
VOL01883,20231003,Moscou,Beijing,3598.04,4.63,Terminé,A081
VOL01884,20240831,Londres,Dubaï,3398.47,4.31,Terminé,A125
VOL01885,20231207,New York,Londres,3452.99,4.79,Terminé,A051
VOL01886,20230706,Berlin,Sydney,3198.94,4.97,Terminé,A005
VOL01887,20230804,Beijing,Los Angeles,11917.58,16.42,Terminé,A056
VOL01888,20220829,New York,Moscou,4659.09,5.84,Terminé,A112
VOL01889,20240208,Hong Kong,Toronto,7787.98,10.27,Terminé,A038
VOL01890,20240310,Londres,Tokyo,5950.38,9.35,Terminé,A116
VOL01891,20231129,Los Angeles,New York,5402.48,8.08,Terminé,A036
VOL01892,20221018,Rome,Sydney,3495.8,5.95,Terminé,A078
VOL01893,20230809,Rome,Paris,697.56,0.96,En cours,A102
VOL01894,20220319,Los Angeles,Moscou,9047.39,11.73,Terminé,A063
VOL01895,20230804,Beijing,Paris,5093.95,7.95,Terminé,A037
VOL01896,20220602,Moscou,Singapour,5232.45,7.29,Terminé,A005
VOL01897,20231202,Berlin,New York,3968.08,6.0,Terminé,A059
VOL01898,20240615,Toronto,Paris,3719.59,6.57,En cours,A113
VOL01899,20230601,Beijing,Madrid,5734.81,7.7,Terminé,A065
VOL01900,20240830,Tokyo,New York,6719.12,9.37,Annulé,A125
VOL01901,20230306,Beijing,Sydney,6474.53,9.61,Terminé,A103
VOL01902,20230209,Beijing,New York,6811.61,9.72,Terminé,A120
VOL01903,20230701,Los Angeles,Moscou,9047.39,11.98,En cours,A120
VOL01904,20230702,Dubaï,Rome,2676.65,4.71,Terminé,A096
VOL01905,20220930,Los Angeles,New York,5402.48,7.44,Terminé,A053
VOL01906,20220803,Madrid,Londres,793.57,1.62,Terminé,A119
VOL01907,20230427,Tokyo,Toronto,6395.8,8.47,Terminé,A034
VOL01908,20230503,Paris,Berlin,538.64,1.4,Terminé,A107
VOL01909,20220405,Los Angeles,Berlin,8052.31,10.86,Terminé,A014
VOL01910,20241214,Londres,Singapour,6740.61,9.65,Terminé,A063
VOL01911,20230330,Dubaï,Paris,3255.26,6.02,Terminé,A038
VOL01912,20230413,Londres,Paris,208.87,2.01,Terminé,A026
VOL01913,20220409,Toronto,Beijing,6552.51,9.8,Terminé,A076
VOL01914,20220716,Toronto,New York,352.45,0.45,Annulé,A096
VOL01915,20240417,Moscou,Paris,1537.4,3.66,Terminé,A014
VOL01916,20231030,Madrid,Beijing,5734.81,7.97,En cours,A090
VOL01917,20240816,Berlin,Moscou,998.88,2.92,En cours,A120
VOL01918,20220716,Singapour,Hong Kong,1599.0,3.85,Terminé,A099
VOL01919,20220930,Los Angeles,Singapour,9934.68,12.47,Annulé,A111
VOL01920,20220102,Tokyo,Londres,5950.38,7.68,Annulé,A020
VOL01921,20221111,Moscou,Beijing,3598.04,5.56,En cours,A076
VOL01922,20240404,Toronto,Moscou,4638.08,7.7,En cours,A091
VOL01923,20240823,Los Angeles,New York,5402.48,8.26,Terminé,A132
VOL01924,20240826,Hong Kong,Toronto,7787.98,10.23,Terminé,A142
VOL01925,20230204,Rome,New York,4281.0,6.26,Terminé,A123
VOL01926,20230803,Rome,New York,4281.0,6.72,Annulé,A011
VOL01927,20231011,Rome,Singapour,6219.28,9.51,En cours,A123
VOL01928,20230730,Los Angeles,Beijing,11917.58,15.93,Terminé,A018
VOL01929,20220423,Dubaï,Tokyo,4960.83,7.52,Terminé,A091
VOL01930,20220624,Berlin,Madrid,1166.49,1.46,En cours,A085
VOL01931,20230412,Rome,Moscou,1478.07,3.12,Annulé,A050
VOL01932,20241222,Sydney,Dubaï,6060.5,9.46,Terminé,A080
VOL01933,20220309,New York,Hong Kong,8049.43,10.71,Terminé,A130
VOL01934,20221216,Tokyo,Moscou,4665.82,7.1,Terminé,A043
VOL01935,20240426,Moscou,Beijing,3598.04,6.24,En cours,A003
VOL01936,20221218,Beijing,Dubaï,3634.71,6.48,Terminé,A026
VOL01937,20220307,New York,Tokyo,6719.12,9.87,Terminé,A038
VOL01938,20240315,Singapour,Hong Kong,1599.0,3.35,Terminé,A144
VOL01939,20241002,Berlin,New York,3968.08,5.43,En cours,A070
VOL01940,20230108,Singapour,Toronto,9306.67,12.6,Terminé,A016
VOL01941,20230807,Singapour,Tokyo,3336.77,5.65,Terminé,A007
VOL01942,20220309,Tokyo,Berlin,5559.08,8.54,Terminé,A131
VOL01943,20220110,Hong Kong,Berlin,5426.18,7.48,Terminé,A056
VOL01944,20230826,Sydney,Rome,3495.8,6.25,Terminé,A134
VOL01945,20220730,Londres,Moscou,1553.78,3.83,Terminé,A096
VOL01946,20231109,Berlin,Hong Kong,5426.18,7.73,Annulé,A007
VOL01947,20230728,Toronto,New York,352.45,1.76,Terminé,A115
VOL01948,20240710,Hong Kong,Moscou,4427.56,6.93,Terminé,A104
VOL01949,20241130,Moscou,Rome,1478.07,2.05,Terminé,A086
VOL01950,20240929,New York,Hong Kong,8049.43,10.83,Terminé,A118
VOL01951,20220923,Toronto,Berlin,4022.74,6.24,Terminé,A089
VOL01952,20241020,New York,Dubaï,6829.02,9.96,Terminé,A084
VOL01953,20240807,Hong Kong,Madrid,6542.88,9.92,Terminé,A073
VOL01954,20230704,Paris,Toronto,3719.59,6.4,Terminé,A095
VOL01955,20230121,Singapour,Hong Kong,1599.0,3.57,Annulé,A014
VOL01956,20220810,Sydney,Moscou,3940.11,6.36,Terminé,A133
VOL01957,20231031,Moscou,Dubaï,2286.53,2.92,Terminé,A150
VOL01958,20221120,Paris,Dubaï,3255.26,5.06,Terminé,A032
VOL01959,20240719,Singapour,Los Angeles,9934.68,12.59,Terminé,A113
VOL01960,20230602,Beijing,Berlin,4570.23,7.38,Terminé,A125
VOL01961,20230108,Beijing,Tokyo,1326.77,3.65,Terminé,A111
VOL01962,20220120,Madrid,Dubaï,3514.42,6.37,Terminé,A132
VOL01963,20231113,Dubaï,New York,6829.02,9.47,En cours,A010
VOL01964,20230819,Beijing,Berlin,4570.23,7.51,Terminé,A141
VOL01965,20230122,Londres,Dubaï,3398.47,6.16,Terminé,A145
VOL01966,20221217,Hong Kong,Paris,5964.82,8.42,Terminé,A130
VOL01967,20240401,Paris,Madrid,671.16,1.92,En cours,A018
VOL01968,20240516,Sydney,Madrid,2804.41,3.99,En cours,A040
VOL01969,20241112,Berlin,Los Angeles,8052.31,10.41,En cours,A097
VOL01970,20231025,Sydney,Paris,2836.29,5.43,En cours,A085
VOL01971,20220618,Hong Kong,Berlin,5426.18,8.18,Terminé,A113
VOL01972,20240322,Sydney,Singapour,9010.03,11.47,Terminé,A069
VOL01973,20220706,Rome,Berlin,732.34,2.9,Terminé,A037
VOL01974,20230105,Moscou,Tokyo,4665.82,5.89,Terminé,A037
VOL01975,20221006,Dubaï,Rome,2676.65,5.2,Terminé,A051
VOL01976,20240826,Tokyo,New York,6719.12,9.05,Annulé,A024
VOL01977,20231016,Los Angeles,Rome,7648.57,10.33,En cours,A099
VOL01978,20230515,Madrid,Hong Kong,6542.88,8.74,Terminé,A071
VOL01979,20220105,Londres,Beijing,5054.25,7.76,Terminé,A101
VOL01980,20230610,Hong Kong,Beijing,1237.81,2.88,Annulé,A057
VOL01981,20240216,Dubaï,Madrid,3514.42,6.3,Terminé,A011
VOL01982,20230419,Beijing,Tokyo,1326.77,3.0,Terminé,A012
VOL01983,20240624,Toronto,Moscou,4638.08,7.13,Terminé,A078
VOL01984,20230622,Singapour,Rome,6219.28,9.62,Terminé,A004
VOL01985,20231029,Berlin,New York,3968.08,6.23,Terminé,A035
VOL01986,20230902,Tokyo,Dubaï,4960.83,7.18,Annulé,A050
VOL01987,20220115,Rome,Sydney,3495.8,5.96,Annulé,A108
VOL01988,20230611,Sydney,Dubaï,6060.5,8.24,Annulé,A146
VOL01989,20231229,Sydney,Madrid,2804.41,3.95,Terminé,A050
VOL01990,20230420,New York,Londres,3452.99,5.47,En cours,A107
VOL01991,20220429,Madrid,Beijing,5734.81,9.02,En cours,A039
VOL01992,20220822,Los Angeles,Moscou,9047.39,11.44,Annulé,A110
VOL01993,20240802,Sydney,New York,785.21,1.67,Terminé,A141
VOL01994,20230912,Paris,Hong Kong,5964.82,9.28,En cours,A146
VOL01995,20221115,Moscou,Rome,1478.07,3.33,Terminé,A066
VOL01996,20240401,Londres,Toronto,3540.12,5.88,Terminé,A054
VOL01997,20241017,Singapour,Berlin,6157.01,9.0,Annulé,A001
VOL01998,20230920,Dubaï,New York,6829.02,10.11,Terminé,A017
VOL01999,20220820,Beijing,Paris,5093.95,8.3,Terminé,A042
VOL02000,20230819,Moscou,New York,4659.09,6.7,Terminé,A010
VOL02001,20240114,Tokyo,New York,6719.12,8.87,Terminé,A068
VOL02002,20230320,Dubaï,Beijing,3634.71,5.06,En cours,A124
VOL02003,20230316,Sydney,Toronto,954.64,1.78,Terminé,A017
VOL02004,20220922,Tokyo,Berlin,5559.08,7.17,Terminé,A057
VOL02005,20240828,Rome,Dubaï,2676.65,4.03,Terminé,A120
VOL02006,20221101,Tokyo,Rome,6143.72,8.86,Terminé,A043
VOL02007,20240711,Tokyo,Paris,6038.73,7.92,Terminé,A127
VOL02008,20240127,Beijing,Hong Kong,1237.81,3.43,Terminé,A030
VOL02009,20240422,Beijing,Rome,5048.51,7.46,Terminé,A021
VOL02010,20240813,Moscou,Tokyo,4665.82,6.09,Terminé,A118
VOL02011,20230315,Singapour,Moscou,5232.45,7.17,Terminé,A088
VOL02012,20230513,Tokyo,Moscou,4665.82,6.59,Terminé,A096
VOL02013,20220608,Toronto,Paris,3719.59,6.12,Annulé,A121
VOL02014,20241203,Toronto,Hong Kong,7787.98,10.36,Terminé,A067
VOL02015,20240624,Rome,Paris,697.56,2.05,Terminé,A148
VOL02016,20241208,Los Angeles,Moscou,9047.39,11.69,Terminé,A143
VOL02017,20240102,Paris,Madrid,671.16,1.62,Annulé,A141
VOL02018,20220531,Londres,Berlin,583.63,1.58,Terminé,A085
VOL02019,20220809,Dubaï,Tokyo,4960.83,7.74,Terminé,A084
VOL02020,20220428,Rome,Toronto,4399.74,7.09,Terminé,A135
VOL02021,20241023,Londres,Los Angeles,7529.12,11.28,Annulé,A040
VOL02022,20230210,New York,Hong Kong,8049.43,10.31,Terminé,A134
VOL02023,20221025,Berlin,Madrid,1166.49,2.79,Terminé,A072
VOL02024,20221124,Los Angeles,Beijing,11917.58,16.08,Annulé,A063
VOL02025,20231025,Londres,Paris,208.87,0.47,Terminé,A058
VOL02026,20241122,Paris,Sydney,2836.29,3.56,Terminé,A006
VOL02027,20240614,Moscou,Toronto,4638.08,7.5,Terminé,A112
VOL02028,20220818,Londres,Dubaï,3398.47,4.88,Terminé,A124
VOL02029,20230216,Sydney,Rome,3495.8,6.0,Terminé,A070
VOL02030,20240919,Hong Kong,Rome,5751.7,7.78,Terminé,A085
VOL02031,20220627,Dubaï,Madrid,3514.42,4.83,Terminé,A131
VOL02032,20241102,Los Angeles,Madrid,6905.71,9.99,Terminé,A077
VOL02033,20240622,Madrid,Singapour,7074.64,9.14,Terminé,A128
VOL02034,20220415,Rome,Toronto,4399.74,6.07,En cours,A104
VOL02035,20240708,Hong Kong,Dubaï,3682.27,6.1,Terminé,A014
VOL02036,20220919,Rome,Dubaï,2676.65,5.04,En cours,A077
VOL02037,20241108,Hong Kong,Dubaï,3682.27,6.26,Terminé,A066
VOL02038,20240421,Paris,New York,3619.74,4.59,Terminé,A028
VOL02039,20240715,Paris,Sydney,2836.29,4.19,Terminé,A038
VOL02040,20220420,Moscou,Londres,1553.78,2.95,Terminé,A143
VOL02041,20240726,Los Angeles,Paris,7516.55,10.77,Terminé,A058
VOL02042,20230915,New York,Madrid,3578.54,5.02,Terminé,A057
VOL02043,20220205,Toronto,Paris,3719.59,6.34,Terminé,A064
VOL02044,20240312,Sydney,Singapour,9010.03,12.41,Terminé,A119
VOL02045,20230528,Moscou,Dubaï,2286.53,4.12,Terminé,A040
VOL02046,20211229,Singapour,Rome,6219.28,8.21,En cours,A026
VOL02047,20230314,Berlin,New York,3968.08,5.54,Terminé,A139
VOL02048,20220521,Singapour,Beijing,2793.35,5.42,Annulé,A130
VOL02049,20220325,Toronto,Sydney,954.64,1.31,Terminé,A093
VOL02050,20240508,Berlin,Hong Kong,5426.18,8.4,Terminé,A106
VOL02051,20231128,Beijing,Los Angeles,11917.58,15.2,Annulé,A103
VOL02052,20220502,Sydney,Los Angeles,5824.63,8.71,Terminé,A108
VOL02053,20220425,Beijing,Moscou,3598.04,6.19,Terminé,A146
VOL02054,20220513,Tokyo,Berlin,5559.08,8.82,Terminé,A085
VOL02055,20240815,Madrid,Sydney,2804.41,3.96,Terminé,A077
VOL02056,20220225,Moscou,Paris,1537.4,3.39,Terminé,A021
VOL02057,20230802,Madrid,Moscou,2144.38,4.53,Terminé,A063
VOL02058,20240408,Los Angeles,Moscou,9047.39,12.86,Terminé,A042
VOL02059,20221226,Beijing,New York,6811.61,10.23,Annulé,A124
VOL02060,20220926,Moscou,Los Angeles,9047.39,12.76,Annulé,A017
VOL02061,20240501,Hong Kong,Sydney,7690.93,10.21,Terminé,A081
VOL02062,20240128,Singapour,Londres,6740.61,10.06,Annulé,A015
VOL02063,20240214,New York,Los Angeles,5402.48,8.58,En cours,A112
VOL02064,20240628,Sydney,New York,785.21,1.3,Terminé,A104
VOL02065,20240204,Berlin,Singapour,6157.01,7.74,Terminé,A111
VOL02066,20240131,Madrid,Rome,855.37,1.85,Terminé,A040
VOL02067,20220605,Hong Kong,Dubaï,3682.27,5.45,En cours,A107
VOL02068,20220921,Londres,Dubaï,3398.47,5.19,Terminé,A122
VOL02069,20231205,Sydney,Berlin,3198.94,4.7,Terminé,A008
VOL02070,20220822,Madrid,Moscou,2144.38,3.46,Terminé,A086
VOL02071,20221223,Los Angeles,Londres,7529.12,9.56,Terminé,A095
VOL02072,20240306,Singapour,Tokyo,3336.77,5.62,Terminé,A031
VOL02073,20241210,Singapour,Sydney,9010.03,11.83,En cours,A079
VOL02074,20220909,Los Angeles,Paris,7516.55,11.24,Annulé,A061
VOL02075,20230324,Rome,Madrid,855.37,2.47,En cours,A125
VOL02076,20211230,Dubaï,Moscou,2286.53,3.95,En cours,A126
VOL02077,20220207,Rome,Londres,899.67,1.32,Terminé,A102
VOL02078,20230826,Hong Kong,Berlin,5426.18,7.43,Terminé,A055
VOL02079,20240728,Beijing,Toronto,6552.51,9.77,Terminé,A104
VOL02080,20240509,Paris,Madrid,671.16,2.57,En cours,A111
VOL02081,20241216,Sydney,Hong Kong,7690.93,9.72,Terminé,A061
VOL02082,20240207,Hong Kong,New York,8049.43,11.93,Annulé,A074
VOL02083,20230407,Tokyo,Moscou,4665.82,6.44,Terminé,A063
VOL02084,20230513,Rome,Toronto,4399.74,6.81,Terminé,A043
VOL02085,20240723,Tokyo,Los Angeles,10622.14,14.43,Terminé,A087
VOL02086,20231201,Londres,Rome,899.67,2.01,Terminé,A041
VOL02087,20221105,New York,Toronto,352.45,1.41,Terminé,A084
VOL02088,20230710,Sydney,Hong Kong,7690.93,11.41,Terminé,A097
VOL02089,20230113,Moscou,Londres,1553.78,2.36,Terminé,A022
VOL02090,20220811,Berlin,Rome,732.34,2.52,Terminé,A026
VOL02091,20220226,Londres,Toronto,3540.12,4.82,Terminé,A022
VOL02092,20240429,Tokyo,Londres,5950.38,8.74,Annulé,A022
VOL02093,20220124,Tokyo,Berlin,5559.08,7.67,Terminé,A003
VOL02094,20230429,Tokyo,Paris,6038.73,9.26,En cours,A039
VOL02095,20230218,Los Angeles,Londres,7529.12,9.62,Terminé,A139
VOL02096,20220509,Beijing,Paris,5093.95,7.94,En cours,A110
VOL02097,20220717,Toronto,Tokyo,6395.8,9.71,Terminé,A127
VOL02098,20220301,Singapour,Beijing,2793.35,4.24,Terminé,A024
VOL02099,20240624,New York,Londres,3452.99,6.28,En cours,A039
VOL02100,20220401,Moscou,Rome,1478.07,3.21,Annulé,A014
VOL02101,20230508,Londres,Madrid,793.57,1.33,Terminé,A001
VOL02102,20220323,Madrid,New York,3578.54,4.59,Terminé,A121
VOL02103,20240325,Dubaï,Hong Kong,3682.27,5.31,Terminé,A046
VOL02104,20240608,Los Angeles,Sydney,5824.63,8.23,Terminé,A009
VOL02105,20230416,Toronto,Moscou,4638.08,7.69,Terminé,A035
VOL02106,20230312,New York,Berlin,3968.08,5.19,Terminé,A075
VOL02107,20220417,Rome,Dubaï,2676.65,4.38,Terminé,A094
VOL02108,20221005,Moscou,Sydney,3940.11,5.6,Terminé,A092
VOL02109,20241019,Rome,Singapour,6219.28,8.64,Terminé,A147
VOL02110,20230807,Rome,Dubaï,2676.65,3.64,Terminé,A023
VOL02111,20230416,Londres,Rome,899.67,2.57,Terminé,A011
VOL02112,20231007,Beijing,Paris,5093.95,6.86,Terminé,A043
VOL02113,20231010,Tokyo,Paris,6038.73,7.79,Terminé,A080
VOL02114,20230422,Moscou,Los Angeles,9047.39,12.1,Terminé,A085
VOL02115,20230902,Singapour,Paris,6661.5,8.93,Terminé,A026
VOL02116,20221012,Madrid,Los Angeles,6905.71,9.82,Terminé,A010
VOL02117,20241124,Paris,Dubaï,3255.26,4.41,Terminé,A150
VOL02118,20230320,Londres,Toronto,3540.12,5.92,Terminé,A022
VOL02119,20240417,Paris,Sydney,2836.29,5.1,Terminé,A011
VOL02120,20230830,Tokyo,Madrid,6708.32,10.37,En cours,A001
VOL02121,20230709,Beijing,New York,6811.61,9.86,Terminé,A050
VOL02122,20220426,Beijing,Londres,5054.25,6.5,Terminé,A044
VOL02123,20221216,Tokyo,Dubaï,4960.83,7.13,Annulé,A101
VOL02124,20240515,Tokyo,Moscou,4665.82,7.47,Terminé,A126
VOL02125,20241003,Moscou,Paris,1537.4,2.69,Terminé,A028
VOL02126,20220329,Sydney,Toronto,954.64,2.46,Terminé,A069
VOL02127,20231128,Paris,Rome,697.56,1.76,En cours,A075
VOL02128,20240211,Hong Kong,Moscou,4427.56,5.56,Terminé,A135
VOL02129,20241201,Beijing,Singapour,2793.35,3.72,Annulé,A019
VOL02130,20231006,Tokyo,Singapour,3336.77,4.42,Terminé,A073
VOL02131,20240423,Paris,Sydney,2836.29,4.83,Terminé,A036
VOL02132,20240407,Tokyo,New York,6719.12,10.22,Annulé,A017
VOL02133,20221024,Berlin,Toronto,4022.74,5.48,Terminé,A119
VOL02134,20230829,Hong Kong,Beijing,1237.81,2.72,Terminé,A067
VOL02135,20240201,Tokyo,Londres,5950.38,9.41,Terminé,A041
VOL02136,20230103,Sydney,Hong Kong,7690.93,10.57,Terminé,A132
VOL02137,20240818,Madrid,New York,3578.54,5.86,Terminé,A025
VOL02138,20230430,Beijing,Paris,5093.95,6.56,Terminé,A128
VOL02139,20230329,Beijing,Toronto,6552.51,9.38,Terminé,A058
VOL02140,20230830,Moscou,Tokyo,4665.82,6.6,Terminé,A073
VOL02141,20221014,Paris,Rome,697.56,2.87,Terminé,A009
VOL02142,20240728,Hong Kong,Moscou,4427.56,6.94,Terminé,A101
VOL02143,20220420,Toronto,Paris,3719.59,5.25,Terminé,A087
VOL02144,20240416,Toronto,Rome,4399.74,5.75,Terminé,A042
VOL02145,20240424,Moscou,Hong Kong,4427.56,6.18,En cours,A122
VOL02146,20241212,Singapour,Hong Kong,1599.0,3.43,En cours,A116
VOL02147,20220923,Berlin,Beijing,4570.23,7.44,En cours,A092
VOL02148,20240226,New York,Paris,3619.74,5.6,En cours,A131
VOL02149,20230504,Londres,Hong Kong,5970.86,8.27,Terminé,A079
VOL02150,20230529,Rome,Toronto,4399.74,6.9,Annulé,A076
VOL02151,20230212,Beijing,Moscou,3598.04,5.29,Terminé,A103
VOL02152,20231030,Rome,Tokyo,6143.72,9.31,Annulé,A108
VOL02153,20220602,Singapour,Paris,6661.5,9.89,Terminé,A061
VOL02154,20240701,Rome,Tokyo,6143.72,8.74,Terminé,A080
VOL02155,20240121,Tokyo,Moscou,4665.82,5.96,Terminé,A084
VOL02156,20220630,Londres,Paris,208.87,1.94,Terminé,A054
VOL02157,20230117,Singapour,Hong Kong,1599.0,3.08,Terminé,A062
VOL02158,20220407,Madrid,Berlin,1166.49,3.1,Annulé,A119
VOL02159,20230625,Beijing,Singapour,2793.35,4.8,En cours,A039
VOL02160,20240203,Tokyo,Dubaï,4960.83,7.71,En cours,A040
VOL02161,20220313,Dubaï,New York,6829.02,8.95,Terminé,A010
VOL02162,20220521,Beijing,Rome,5048.51,7.63,Annulé,A021
VOL02163,20230112,Singapour,Beijing,2793.35,3.73,Terminé,A016
VOL02164,20230312,Dubaï,Tokyo,4960.83,7.93,En cours,A031
VOL02165,20240830,Tokyo,Singapour,3336.77,5.56,Annulé,A038
VOL02166,20230223,Beijing,Londres,5054.25,6.33,Terminé,A028
VOL02167,20231104,Moscou,New York,4659.09,6.72,En cours,A115
VOL02168,20230904,Sydney,Singapour,9010.03,11.89,Terminé,A033
VOL02169,20220123,Berlin,Singapour,6157.01,7.77,En cours,A039
VOL02170,20230301,Tokyo,New York,6719.12,9.55,En cours,A019
VOL02171,20230116,Toronto,New York,352.45,1.75,Annulé,A073
VOL02172,20220820,Moscou,Rome,1478.07,2.02,Terminé,A086
VOL02173,20240829,Los Angeles,Beijing,11917.58,15.41,Terminé,A082
VOL02174,20230503,Hong Kong,Dubaï,3682.27,6.11,En cours,A149
VOL02175,20230214,Rome,Beijing,5048.51,6.48,Terminé,A062
VOL02176,20240314,Beijing,Londres,5054.25,6.57,Terminé,A124
VOL02177,20230427,Beijing,New York,6811.61,9.11,Annulé,A112
VOL02178,20231012,New York,Dubaï,6829.02,10.47,Terminé,A105
VOL02179,20230725,Londres,Hong Kong,5970.86,7.81,En cours,A032
VOL02180,20240210,Madrid,Sydney,2804.41,5.46,Annulé,A142
VOL02181,20240803,Madrid,Los Angeles,6905.71,9.95,Terminé,A078
VOL02182,20241219,Tokyo,Dubaï,4960.83,6.7,Annulé,A054
VOL02183,20231228,New York,Singapour,9522.43,12.0,Annulé,A122
VOL02184,20230915,Paris,Toronto,3719.59,6.54,Terminé,A009
VOL02185,20230611,Londres,Moscou,1553.78,3.75,Terminé,A094
VOL02186,20231229,Sydney,Madrid,2804.41,4.09,Terminé,A041
VOL02187,20241107,Singapour,Los Angeles,9934.68,13.49,Terminé,A101
VOL02188,20241006,Hong Kong,New York,8049.43,10.34,Terminé,A050
VOL02189,20240803,Sydney,Moscou,3940.11,5.91,Terminé,A089
VOL02190,20220712,Moscou,Beijing,3598.04,5.12,Terminé,A017
VOL02191,20240810,Madrid,Sydney,2804.41,5.33,Terminé,A013
VOL02192,20231009,Singapour,Tokyo,3336.77,6.16,Terminé,A009
VOL02193,20230212,Tokyo,Los Angeles,10622.14,14.49,Annulé,A065
VOL02194,20240121,Beijing,Singapour,2793.35,4.51,Annulé,A100
VOL02195,20230924,New York,Dubaï,6829.02,9.91,Annulé,A048
VOL02196,20240418,Tokyo,Londres,5950.38,8.76,Terminé,A128
VOL02197,20220326,Rome,Dubaï,2676.65,3.44,Terminé,A119
VOL02198,20230321,Hong Kong,Paris,5964.82,7.53,Terminé,A102
VOL02199,20221017,Beijing,Singapour,2793.35,3.78,Terminé,A083
VOL02200,20220125,Beijing,Tokyo,1326.77,3.37,Terminé,A116
VOL02201,20230610,Paris,Los Angeles,7516.55,9.83,Terminé,A035
VOL02202,20240426,Hong Kong,New York,8049.43,10.33,Terminé,A084
VOL02203,20230819,Dubaï,New York,6829.02,9.64,Terminé,A109
VOL02204,20221031,Sydney,Berlin,3198.94,5.18,Terminé,A081
VOL02205,20230128,Sydney,Tokyo,6635.25,8.85,Terminé,A146
VOL02206,20231029,Dubaï,Toronto,6864.43,10.04,En cours,A048
VOL02207,20230408,New York,Madrid,3578.54,5.32,Terminé,A002
VOL02208,20240208,New York,Tokyo,6719.12,9.5,Annulé,A043
VOL02209,20230510,Rome,Toronto,4399.74,6.02,Terminé,A065
VOL02210,20241010,Moscou,Los Angeles,9047.39,12.61,Annulé,A107
VOL02211,20231114,Tokyo,Sydney,6635.25,8.62,Terminé,A024
VOL02212,20230603,Hong Kong,Tokyo,1840.61,3.21,Terminé,A125
VOL02213,20240918,Beijing,Rome,5048.51,8.2,Annulé,A086
VOL02214,20240922,Sydney,Londres,2672.74,4.69,Terminé,A038
VOL02215,20240723,Singapour,Hong Kong,1599.0,3.88,Terminé,A011
VOL02216,20221202,Paris,Beijing,5093.95,6.65,En cours,A036
VOL02217,20231214,Hong Kong,Paris,5964.82,7.86,Terminé,A062
VOL02218,20221204,Dubaï,Tokyo,4960.83,7.46,Terminé,A132
VOL02219,20221005,Moscou,New York,4659.09,6.36,En cours,A127
VOL02220,20240918,Moscou,Dubaï,2286.53,4.12,Terminé,A072
VOL02221,20230103,Madrid,Singapour,7074.64,10.13,Terminé,A052
VOL02222,20220422,Sydney,Moscou,3940.11,6.35,En cours,A047
VOL02223,20241130,Madrid,Beijing,5734.81,8.3,Terminé,A107
VOL02224,20220302,Los Angeles,Madrid,6905.71,9.93,Terminé,A010
VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
VOL02226,20220401,Paris,Tokyo,6038.73,7.88,Terminé,A093
VOL02227,20220105,Toronto,Paris,3719.59,6.29,Terminé,A088
VOL02228,20240415,Sydney,Hong Kong,7690.93,10.25,En cours,A096
VOL02229,20220930,Madrid,Rome,855.37,2.64,Terminé,A087
VOL02230,20230410,Londres,New York,3452.99,5.07,Terminé,A001
VOL02231,20220511,Dubaï,Paris,3255.26,6.0,En cours,A027
VOL02232,20221028,Rome,Paris,697.56,1.37,En cours,A124
VOL02233,20220110,Dubaï,Tokyo,4960.83,6.74,Terminé,A129
VOL02234,20230315,Dubaï,Hong Kong,3682.27,5.67,Terminé,A052
VOL02235,20241023,Madrid,New York,3578.54,5.84,Terminé,A055
VOL02236,20240713,Los Angeles,Toronto,5631.68,7.85,Terminé,A038
VOL02237,20240126,Beijing,Moscou,3598.04,5.16,Terminé,A086
VOL02238,20220425,Dubaï,Beijing,3634.71,4.72,En cours,A130
VOL02239,20240907,Toronto,Hong Kong,7787.98,11.55,Terminé,A071
VOL02240,20240917,Hong Kong,Berlin,5426.18,8.34,En cours,A136
VOL02241,20220124,Dubaï,Madrid,3514.42,4.69,Terminé,A101
VOL02242,20220105,Singapour,Toronto,9306.67,13.23,Terminé,A136
VOL02243,20241216,Toronto,Dubaï,6864.43,9.13,Terminé,A051
VOL02244,20240413,Beijing,Dubaï,3634.71,4.74,Terminé,A112
VOL02245,20220116,New York,Dubaï,6829.02,10.5,Terminé,A011
VOL02246,20220126,Madrid,Rome,855.37,1.51,Terminé,A117
VOL02247,20241211,Tokyo,Toronto,6395.8,9.9,Terminé,A141
